id,url_id,user_id,event_type,timestamp,details
676,676,165,created,2025-10-26 13:12:57,"{""short_code"":""3U9k7C"",""original_url"":""https://example.com/jade/zenith/676""}"
677,677,42,created,2025-01-04 18:24:41,"{""short_code"":""eBi8cY"",""original_url"":""https://opswise.net/ember/window/677""}"
678,678,3,created,2025-01-10 17:37:12,"{""short_code"":""xyQ0Fx"",""original_url"":""https://relay.cloud/clear/window/678""}"
679,679,215,created,2025-03-20 02:18:40,"{""short_code"":""oqGVvL"",""original_url"":""https://hackstack.io/opal/canyon/679""}"
680,680,310,created,2025-11-13 04:29:29,"{""short_code"":""F97TzN"",""original_url"":""https://acme.dev/urban/kernel/680""}"
681,681,259,created,2026-01-11 02:14:51,"{""short_code"":""nDARC9"",""original_url"":""https://hackstack.io/silver/lagoon/681""}"
682,682,8,created,2025-03-16 22:29:53,"{""short_code"":""ummLC3"",""original_url"":""https://example.com/navy/orbit/682""}"
683,683,314,created,2025-03-19 06:22:20,"{""short_code"":""U6Ln9K"",""original_url"":""https://hackstack.io/warm/yard/683""}"
684,684,90,created,2025-08-20 20:11:17,"{""short_code"":""MAtOrH"",""original_url"":""https://hackstack.io/silver/canyon/684""}"
685,685,274,created,2025-12-07 21:22:50,"{""short_code"":""dzsab7"",""original_url"":""https://seeded.app/warm/meadow/685""}"
686,686,228,created,2026-01-25 22:21:47,"{""short_code"":""ERWh1A"",""original_url"":""https://hackstack.io/cobalt/field/686""}"
687,687,251,created,2026-02-05 00:57:29,"{""short_code"":""VrAVvt"",""original_url"":""https://acme.dev/forest/canyon/687""}"
688,688,378,created,2025-12-14 18:21:52,"{""short_code"":""Nzb91w"",""original_url"":""https://opswise.net/dawn/garden/688""}"
689,689,333,created,2025-05-22 07:18:42,"{""short_code"":""xPIwbJ"",""original_url"":""https://acme.dev/opal/garden/689""}"
690,690,114,created,2025-09-14 18:38:03,"{""short_code"":""BHb56O"",""original_url"":""https://example.com/urban/valley/690""}"
691,691,240,created,2025-06-19 00:08:47,"{""short_code"":""eMDC1j"",""original_url"":""https://hackstack.io/forest/beacon/691""}"
692,692,353,created,2025-12-13 21:34:53,"{""short_code"":""zP2mzR"",""original_url"":""https://example.com/navy/valley/692""}"
693,693,248,created,2025-06-26 17:13:06,"{""short_code"":""wqXRC4"",""original_url"":""https://relay.cloud/cobalt/orbit/693""}"
694,694,13,created,2025-08-16 00:17:54,"{""short_code"":""kIUiJ0"",""original_url"":""https://seeded.app/brisk/delta/694""}"
695,695,123,created,2025-12-07 19:45:55,"{""short_code"":""Af1T1e"",""original_url"":""https://hackstack.io/navy/anchor/695""}"
696,696,273,created,2025-03-27 22:56:08,"{""short_code"":""RmszsC"",""original_url"":""https://relay.cloud/keen/quartz/696""}"
697,697,62,created,2025-09-08 09:32:53,"{""short_code"":""b4fHu9"",""original_url"":""https://seeded.app/brisk/engine/697""}"
698,698,219,created,2025-02-28 20:35:12,"{""short_code"":""xuatuY"",""original_url"":""https://acme.dev/calm/engine/698""}"
699,699,385,created,2025-05-23 21:48:58,"{""short_code"":""QZL3b8"",""original_url"":""https://example.com/urban/canyon/699""}"
700,700,219,created,2025-12-17 12:06:41,"{""short_code"":""RwOeMa"",""original_url"":""https://opswise.net/proud/delta/700""}"
701,701,135,created,2025-08-18 20:01:44,"{""short_code"":""55EbEU"",""original_url"":""https://example.com/amber/delta/701""}"
702,702,364,created,2025-03-17 22:42:41,"{""short_code"":""ears5w"",""original_url"":""https://relay.cloud/keen/orbit/702""}"
703,703,37,created,2025-03-30 05:10:42,"{""short_code"":""GRy4EY"",""original_url"":""https://relay.cloud/ivory/meadow/703""}"
704,704,358,created,2025-12-18 20:36:31,"{""short_code"":""vaMmcj"",""original_url"":""https://opswise.net/lively/trail/704""}"
705,705,173,created,2025-12-04 11:19:45,"{""short_code"":""H31zkT"",""original_url"":""https://seeded.app/mellow/window/705""}"
706,706,313,created,2025-11-30 20:05:57,"{""short_code"":""z7SgJI"",""original_url"":""https://relay.cloud/opal/beacon/706""}"
707,707,4,created,2025-12-25 00:40:40,"{""short_code"":""8jtwV9"",""original_url"":""https://relay.cloud/brisk/anchor/707""}"
708,708,168,created,2025-04-19 14:31:35,"{""short_code"":""Dsx4G9"",""original_url"":""https://seeded.app/navy/journey/708""}"
709,709,397,created,2025-04-10 12:20:11,"{""short_code"":""8lKClZ"",""original_url"":""https://relay.cloud/warm/harvest/709""}"
710,710,121,created,2026-01-31 21:35:34,"{""short_code"":""L6LSzi"",""original_url"":""https://opswise.net/urban/journey/710""}"
711,711,113,created,2025-06-14 19:54:14,"{""short_code"":""dMcxIh"",""original_url"":""https://relay.cloud/keen/quartz/711""}"
712,712,273,created,2025-08-07 03:01:07,"{""short_code"":""N6p2YN"",""original_url"":""https://opswise.net/young/zenith/712""}"
713,713,91,created,2026-01-28 03:41:41,"{""short_code"":""6blODn"",""original_url"":""https://acme.dev/young/canyon/713""}"
714,714,86,created,2025-07-17 03:20:17,"{""short_code"":""yJiIzX"",""original_url"":""https://example.com/young/lagoon/714""}"
715,715,383,created,2025-02-23 15:16:52,"{""short_code"":""PfjdX6"",""original_url"":""https://example.com/harbor/garden/715""}"
716,716,78,created,2025-10-27 12:25:45,"{""short_code"":""R3eYF1"",""original_url"":""https://acme.dev/gold/kernel/716""}"
717,717,16,created,2025-01-28 01:28:37,"{""short_code"":""pyTfv2"",""original_url"":""https://example.com/mellow/pioneer/717""}"
718,718,397,created,2025-09-01 18:30:35,"{""short_code"":""WFqoGk"",""original_url"":""https://acme.dev/jade/pioneer/718""}"
719,719,187,created,2025-03-15 07:14:24,"{""short_code"":""UpmTJ2"",""original_url"":""https://hackstack.io/proud/engine/719""}"
720,720,356,created,2025-03-03 16:57:35,"{""short_code"":""7rqSaY"",""original_url"":""https://seeded.app/keen/anchor/720""}"
721,721,223,created,2025-08-15 13:05:51,"{""short_code"":""IJUqqb"",""original_url"":""https://hackstack.io/brisk/anchor/721""}"
722,722,70,created,2025-11-05 03:19:55,"{""short_code"":""5FCY6e"",""original_url"":""https://acme.dev/clear/network/722""}"
723,723,316,created,2026-01-23 04:20:00,"{""short_code"":""Vg4vSq"",""original_url"":""https://opswise.net/gold/delta/723""}"
724,724,328,created,2025-08-12 10:44:20,"{""short_code"":""2Hxq17"",""original_url"":""https://example.com/clear/harvest/724""}"
725,725,73,created,2026-01-07 12:51:34,"{""short_code"":""CJsw7a"",""original_url"":""https://acme.dev/tidy/uplink/725""}"
726,726,154,created,2025-04-29 09:08:41,"{""short_code"":""DEWiig"",""original_url"":""https://acme.dev/proud/beacon/726""}"
727,727,216,created,2025-04-29 08:14:43,"{""short_code"":""5CDmEO"",""original_url"":""https://hackstack.io/lively/beacon/727""}"
728,728,242,created,2025-11-01 07:52:38,"{""short_code"":""Boi8Ip"",""original_url"":""https://relay.cloud/warm/window/728""}"
729,729,318,created,2025-11-15 17:58:09,"{""short_code"":""Mh5Wac"",""original_url"":""https://hackstack.io/dawn/uplink/729""}"
730,730,46,created,2025-01-27 13:26:39,"{""short_code"":""vS1fqH"",""original_url"":""https://example.com/young/harvest/730""}"
731,731,66,created,2025-10-23 10:20:28,"{""short_code"":""FcqZVt"",""original_url"":""https://opswise.net/keen/island/731""}"
732,732,52,created,2025-03-19 09:23:28,"{""short_code"":""U4Faft"",""original_url"":""https://seeded.app/calm/delta/732""}"
733,733,383,created,2025-08-31 08:32:24,"{""short_code"":""3nFtHB"",""original_url"":""https://hackstack.io/amber/zenith/733""}"
734,734,162,created,2025-04-15 14:06:42,"{""short_code"":""ho2U4T"",""original_url"":""https://hackstack.io/gold/engine/734""}"
735,735,345,created,2025-08-24 08:59:02,"{""short_code"":""YXtjQk"",""original_url"":""https://hackstack.io/silver/valley/735""}"
736,736,151,created,2026-01-24 13:24:53,"{""short_code"":""3kJecw"",""original_url"":""https://seeded.app/warm/canyon/736""}"
737,737,77,created,2025-05-22 22:57:04,"{""short_code"":""PRus3W"",""original_url"":""https://acme.dev/gold/harvest/737""}"
738,738,107,created,2025-06-06 20:34:49,"{""short_code"":""FJP0ub"",""original_url"":""https://seeded.app/brisk/beacon/738""}"
739,739,391,created,2025-05-17 10:52:43,"{""short_code"":""hpanlJ"",""original_url"":""https://seeded.app/opal/harvest/739""}"
740,740,390,created,2025-07-04 02:20:13,"{""short_code"":""IoKxF0"",""original_url"":""https://acme.dev/amber/yard/740""}"
741,741,261,created,2025-12-12 07:59:32,"{""short_code"":""xlT8Hq"",""original_url"":""https://seeded.app/ember/quartz/741""}"
742,742,33,created,2025-07-31 02:26:00,"{""short_code"":""1komVL"",""original_url"":""https://opswise.net/rapid/quartz/742""}"
743,743,93,created,2025-10-15 06:41:03,"{""short_code"":""hWUeah"",""original_url"":""https://seeded.app/quiet/field/743""}"
744,744,331,created,2025-05-17 16:01:29,"{""short_code"":""U85YjM"",""original_url"":""https://opswise.net/harbor/delta/744""}"
745,745,303,created,2025-07-17 15:59:49,"{""short_code"":""JuYmQe"",""original_url"":""https://acme.dev/navy/island/745""}"
746,746,365,created,2025-11-04 20:54:42,"{""short_code"":""jISHYT"",""original_url"":""https://relay.cloud/lively/lagoon/746""}"
747,747,356,created,2025-07-31 18:44:57,"{""short_code"":""V6qLJ2"",""original_url"":""https://seeded.app/calm/field/747""}"
748,748,278,created,2025-08-26 01:48:56,"{""short_code"":""asm2SU"",""original_url"":""https://seeded.app/tidy/delta/748""}"
749,749,342,created,2025-09-11 11:25:04,"{""short_code"":""lrm3Ba"",""original_url"":""https://acme.dev/warm/engine/749""}"
750,750,222,created,2025-02-02 05:13:29,"{""short_code"":""WBdcsY"",""original_url"":""https://seeded.app/navy/yard/750""}"
751,751,258,created,2025-08-29 22:31:55,"{""short_code"":""1NjL6u"",""original_url"":""https://opswise.net/brisk/garden/751""}"
752,752,282,created,2025-11-19 08:15:05,"{""short_code"":""6uHgcv"",""original_url"":""https://hackstack.io/cobalt/beacon/752""}"
753,753,312,created,2025-01-26 15:47:45,"{""short_code"":""aC9QXv"",""original_url"":""https://seeded.app/ember/island/753""}"
754,754,279,created,2025-01-01 13:45:10,"{""short_code"":""mSlPW3"",""original_url"":""https://hackstack.io/brisk/trail/754""}"
755,755,28,created,2025-08-10 20:01:08,"{""short_code"":""WuM9RA"",""original_url"":""https://example.com/keen/valley/755""}"
756,756,291,created,2026-02-03 00:39:18,"{""short_code"":""X3QQ5o"",""original_url"":""https://example.com/harbor/harvest/756""}"
757,757,336,created,2025-08-20 05:36:08,"{""short_code"":""JBkYol"",""original_url"":""https://hackstack.io/opal/meadow/757""}"
758,758,129,created,2025-02-11 13:02:39,"{""short_code"":""1aWKve"",""original_url"":""https://opswise.net/quiet/island/758""}"
759,759,7,created,2025-02-11 12:47:51,"{""short_code"":""bZsLnD"",""original_url"":""https://opswise.net/silver/journey/759""}"
760,760,278,created,2025-09-19 18:07:13,"{""short_code"":""vy8oXK"",""original_url"":""https://acme.dev/warm/garden/760""}"
761,761,139,created,2026-02-08 17:58:41,"{""short_code"":""rSLTCN"",""original_url"":""https://acme.dev/quiet/signal/761""}"
762,762,50,created,2025-07-18 18:59:09,"{""short_code"":""ll6nIr"",""original_url"":""https://seeded.app/jade/yard/762""}"
763,763,324,created,2025-04-21 20:09:17,"{""short_code"":""qCPKAK"",""original_url"":""https://relay.cloud/jade/anchor/763""}"
764,764,284,created,2025-05-22 02:36:17,"{""short_code"":""gJ0z75"",""original_url"":""https://example.com/rapid/garden/764""}"
765,765,392,created,2025-10-09 00:41:20,"{""short_code"":""41TVDy"",""original_url"":""https://acme.dev/calm/island/765""}"
766,766,121,created,2025-02-20 18:17:46,"{""short_code"":""GDa88j"",""original_url"":""https://hackstack.io/rapid/engine/766""}"
767,767,82,created,2026-01-08 14:04:26,"{""short_code"":""VFP9Mg"",""original_url"":""https://acme.dev/opal/uplink/767""}"
768,768,329,created,2025-02-25 09:56:04,"{""short_code"":""6xFcmQ"",""original_url"":""https://hackstack.io/urban/garden/768""}"
769,769,156,created,2025-04-12 16:02:55,"{""short_code"":""OyDeWZ"",""original_url"":""https://relay.cloud/gold/river/769""}"
770,770,79,created,2025-06-02 21:37:59,"{""short_code"":""opne2m"",""original_url"":""https://hackstack.io/keen/zenith/770""}"
771,771,106,created,2025-03-18 03:12:05,"{""short_code"":""NwJRhD"",""original_url"":""https://relay.cloud/vivid/orbit/771""}"
772,772,243,created,2025-05-13 21:13:27,"{""short_code"":""m9BeMO"",""original_url"":""https://relay.cloud/amber/lagoon/772""}"
773,773,243,created,2025-08-21 21:00:26,"{""short_code"":""oHJrZ8"",""original_url"":""https://hackstack.io/gold/trail/773""}"
774,774,90,created,2025-05-29 13:32:37,"{""short_code"":""AWRHdK"",""original_url"":""https://example.com/keen/canyon/774""}"
775,775,10,created,2026-02-15 09:42:14,"{""short_code"":""OkEJ1t"",""original_url"":""https://seeded.app/tidy/pioneer/775""}"
776,776,102,created,2025-12-19 21:58:44,"{""short_code"":""ForFXm"",""original_url"":""https://example.com/tidy/signal/776""}"
777,777,183,created,2025-09-25 22:27:33,"{""short_code"":""RANWZV"",""original_url"":""https://relay.cloud/dawn/harvest/777""}"
778,778,41,created,2025-02-26 10:34:18,"{""short_code"":""TXet5P"",""original_url"":""https://relay.cloud/urban/network/778""}"
779,779,44,created,2025-01-30 09:06:30,"{""short_code"":""50UBdO"",""original_url"":""https://acme.dev/rapid/island/779""}"
780,780,352,created,2025-12-29 19:38:29,"{""short_code"":""5l532h"",""original_url"":""https://relay.cloud/cobalt/signal/780""}"
781,781,165,created,2025-04-21 12:11:36,"{""short_code"":""oz6EQx"",""original_url"":""https://opswise.net/navy/pioneer/781""}"
782,782,321,created,2025-02-02 14:17:39,"{""short_code"":""RKFrL5"",""original_url"":""https://acme.dev/proud/meadow/782""}"
783,783,392,created,2025-07-27 18:50:38,"{""short_code"":""xYviXL"",""original_url"":""https://example.com/urban/harvest/783""}"
784,784,213,created,2025-03-16 08:00:20,"{""short_code"":""ciDtxu"",""original_url"":""https://seeded.app/rapid/trail/784""}"
785,785,18,created,2025-10-16 23:59:50,"{""short_code"":""lkXi34"",""original_url"":""https://hackstack.io/quiet/yard/785""}"
786,786,115,created,2025-05-01 09:27:31,"{""short_code"":""2iVwVB"",""original_url"":""https://example.com/ember/valley/786""}"
787,787,375,created,2026-01-21 17:29:02,"{""short_code"":""692J9j"",""original_url"":""https://hackstack.io/ivory/orbit/787""}"
788,788,81,created,2025-03-04 06:02:38,"{""short_code"":""NCSX7e"",""original_url"":""https://example.com/forest/harvest/788""}"
789,789,113,created,2026-01-22 11:27:27,"{""short_code"":""rtmbbw"",""original_url"":""https://opswise.net/urban/canyon/789""}"
790,790,260,created,2026-02-10 16:56:29,"{""short_code"":""35aEv8"",""original_url"":""https://example.com/ivory/island/790""}"
791,791,188,created,2025-02-12 16:41:01,"{""short_code"":""MGdcTH"",""original_url"":""https://example.com/rapid/network/791""}"
792,792,329,created,2026-02-17 13:00:57,"{""short_code"":""HPKqOX"",""original_url"":""https://example.com/gold/harvest/792""}"
793,793,134,created,2025-08-08 14:58:20,"{""short_code"":""vT7dZ1"",""original_url"":""https://relay.cloud/quiet/kernel/793""}"
794,794,65,created,2025-02-17 22:51:20,"{""short_code"":""HyoRyd"",""original_url"":""https://relay.cloud/clear/garden/794""}"
795,795,296,created,2025-08-05 12:25:58,"{""short_code"":""wc8RHl"",""original_url"":""https://seeded.app/mellow/beacon/795""}"
796,796,76,created,2026-02-08 16:46:26,"{""short_code"":""bu6rUz"",""original_url"":""https://seeded.app/silver/quartz/796""}"
797,797,327,created,2025-04-28 10:53:05,"{""short_code"":""jmNXlZ"",""original_url"":""https://relay.cloud/jade/island/797""}"
798,798,150,created,2025-08-06 17:13:14,"{""short_code"":""CFn82M"",""original_url"":""https://opswise.net/young/signal/798""}"
799,799,223,created,2025-01-13 02:55:12,"{""short_code"":""Uw6Aif"",""original_url"":""https://example.com/keen/valley/799""}"
800,800,75,created,2025-07-20 07:07:54,"{""short_code"":""J98faY"",""original_url"":""https://seeded.app/navy/engine/800""}"
801,801,335,created,2025-07-20 01:00:44,"{""short_code"":""JY2MEJ"",""original_url"":""https://seeded.app/rapid/island/801""}"
802,802,47,created,2026-02-01 07:50:14,"{""short_code"":""kkX2sp"",""original_url"":""https://seeded.app/dawn/anchor/802""}"
803,803,12,created,2026-01-16 16:57:21,"{""short_code"":""LOlrDe"",""original_url"":""https://hackstack.io/brisk/garden/803""}"
804,804,60,created,2025-02-10 08:55:12,"{""short_code"":""oJntye"",""original_url"":""https://example.com/forest/zenith/804""}"
805,805,240,created,2025-12-04 21:49:20,"{""short_code"":""Nq4Ogz"",""original_url"":""https://opswise.net/warm/signal/805""}"
806,806,21,created,2025-02-16 21:46:57,"{""short_code"":""ue6Txx"",""original_url"":""https://hackstack.io/quiet/network/806""}"
807,807,303,created,2025-04-27 04:28:50,"{""short_code"":""VVSecj"",""original_url"":""https://opswise.net/cobalt/garden/807""}"
808,808,175,created,2025-04-19 18:43:02,"{""short_code"":""UzgGpg"",""original_url"":""https://example.com/amber/quartz/808""}"
809,809,147,created,2026-02-08 02:34:25,"{""short_code"":""INQNns"",""original_url"":""https://acme.dev/quiet/lagoon/809""}"
810,810,358,created,2025-04-24 02:30:26,"{""short_code"":""ODeizS"",""original_url"":""https://example.com/opal/anchor/810""}"
811,811,7,created,2026-01-21 05:11:11,"{""short_code"":""6xDkou"",""original_url"":""https://example.com/quiet/signal/811""}"
812,812,125,created,2026-01-06 08:11:10,"{""short_code"":""ndphbM"",""original_url"":""https://hackstack.io/urban/window/812""}"
813,813,202,created,2026-02-11 12:27:00,"{""short_code"":""68cA2U"",""original_url"":""https://example.com/amber/island/813""}"
814,814,286,created,2025-02-02 13:51:36,"{""short_code"":""2tzCnE"",""original_url"":""https://example.com/harbor/beacon/814""}"
815,815,267,created,2025-09-24 15:40:07,"{""short_code"":""58ZHHq"",""original_url"":""https://opswise.net/clear/uplink/815""}"
